#Number of Samples: 5
#Total Number of Reads: 1275830
#S1	flua.kraken2_kreport.txt
#S2	sample2.kraken2_kreport.txt
#S3	measle.kraken2_kreport.txt
#S4	flub.kraken2_kreport.txt
#S5	sample1.kraken2_kreport.txt
#perc	tot_all	tot_lvl	1_all	1_lvl	2_all	2_lvl	3_all	3_lvl	4_all	4_lvl	5_all	5_lvl	lvl_type	taxid	name
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	536	                  Chromobacterium violaceum
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	568394	                Pseudogulbenkiania
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2642558	                  unclassified Pseudogulbenkiania
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	748280	                    Pseudogulbenkiania sp. NH8B
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	400060	                Paludibacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	400061	                  Paludibacterium yongneupense
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	C1	119066	            Betaproteobacteria incertae sedis
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	2705999	              Casimicrobiaceae
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	G	2706000	                Casimicrobium
0.0003	4	4	0	0	0	0	4	4	0	0	0	0	S	2591109	                  Casimicrobium huifangae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1433992	              Chitinivorax
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2620131	                unclassified Chitinivorax
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	3230488	                  Chitinivorax sp. PXF-14
0.1487	1897	7	0	0	0	0	1897	7	0	0	0	0	P	2818505	        Myxococcota
0.1477	1885	0	0	0	0	0	1885	0	0	0	0	0	P1	3031711	          Polyangia
0.1463	1866	0	0	0	0	0	1866	0	0	0	0	0	O	3031713	            Nannocystales
0.1463	1866	0	0	0	0	0	1866	0	0	0	0	0	F	224463	              Nannocystaceae
0.1463	1866	0	0	0	0	0	1866	0	0	0	0	0	G	53	                Nannocystis
0.1463	1866	1866	0	0	0	0	1866	1866	0	0	0	0	S	2995304	                  Nannocystis punicea
0.0015	19	0	0	0	0	0	19	0	0	0	0	0	O	3031712	            Polyangiales
0.0014	18	0	0	0	0	0	18	0	0	0	0	0	F	49	              Polyangiaceae
0.0014	18	0	0	0	0	0	18	0	0	0	0	0	G	39643	                Sorangium
0.0014	18	17	0	0	0	0	18	17	0	0	0	0	S	56	                  Sorangium cellulosum
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1254432	                    Sorangium cellulosum So0157-2
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	1055686	              Sandaracinaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	1055688	                Sandaracinus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	927083	                  Sandaracinus amylolyticus
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	C	32015	          Myxococcia
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	O	29	            Myxococcales
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	O1	80811	              Cystobacterineae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	1524215	                Anaeromyxobacteraceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	161492	                  Anaeromyxobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2918170	                    Anaeromyxobacter oryzae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	161493	                    Anaeromyxobacter dehalogenans
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	290397	                      Anaeromyxobacter dehalogenans 2CP-C
0.0002	2	1	0	0	0	0	2	1	0	0	0	0	F	31	                Myxococcaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	32	                  Myxococcus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	83455	                    Myxococcus stipitatus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O1	80812	              Sorangiineae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	3375061	                Pendulisporaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3375062	                  Pendulispora
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2741071	                    Pendulispora albinea
0.0261	333	0	0	0	0	0	333	0	0	0	0	0	P	200940	        Thermodesulfobacteriota
0.0259	330	0	0	0	0	0	330	0	0	0	0	0	C	3031449	          Desulfovibrionia
0.0259	330	0	0	0	0	0	330	0	0	0	0	0	O	213115	            Desulfovibrionales
0.0259	330	0	0	0	0	0	330	0	0	0	0	0	F	194924	              Desulfovibrionaceae
0.0256	327	0	0	0	0	0	327	0	0	0	0	0	G	2582840	                Desulfocurvibacter
0.0256	327	0	0	0	0	0	327	0	0	0	0	0	S	873	                  Desulfocurvibacter africanus
0.0256	327	0	0	0	0	0	327	0	0	0	0	0	S1	1511600	                    Desulfocurvibacter africanus subsp. africanus
0.0256	327	327	0	0	0	0	327	327	0	0	0	0	S2	690850	                      Desulfocurvibacter africanus subsp. africanus str. Walvis Bay
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	872	                Desulfovibrio
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	S	81425	                  Desulfovibrio aminophilus
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	C	3031651	          Desulfuromonadia
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	O	3031668	            Geobacterales
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	213422	              Geobacteraceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2910589	                Geotalea
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	351604	                  Geotalea uraniireducens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	C	3031451	          Desulfobulbia
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O	3024411	            Desulfobulbales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	213121	              Desulfobulbaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	893	                Desulfobulbus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	894	                  Desulfobulbus propionicus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	577650	                    Desulfobulbus propionicus DSM 2032
0.0108	138	0	0	0	0	0	136	0	0	0	2	0	K1	1783257	        PVC group
0.0108	138	0	0	0	0	0	136	0	0	0	2	0	P	203682	          Planctomycetota
0.0108	138	1	0	0	0	0	136	0	0	0	2	1	C	203683	            Planctomycetia
0.0091	116	0	0	0	0	0	116	0	0	0	0	0	O	2691356	              Isosphaerales
0.0091	116	3	0	0	0	0	116	3	0	0	0	0	F	1763524	                Isosphaeraceae
0.0089	113	0	0	0	0	0	113	0	0	0	0	0	G	1763521	                  Paludisphaera
0.0089	113	113	0	0	0	0	113	113	0	0	0	0	S	1387353	                    Paludisphaera borealis
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	O	2691355	              Gemmatales
0.0009	11	0	0	0	0	0	11	0	0	0	0	0	F	1914233	                Gemmataceae
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	G	2807415	                  Urbifossiella
0.0008	10	10	0	0	0	0	10	10	0	0	0	0	S	2528023	                    Urbifossiella limnaea
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2731450	                  Limnoglobus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2598579	                    Limnoglobus roseus
0.0005	7	0	0	0	0	0	7	0	0	0	0	0	O	2691354	              Pirellulales
0.0003	4	0	0	0	0	0	4	0	0	0	0	0	F	2691357	                Pirellulaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2807414	                  Anatilimnocola
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2528021	                    Anatilimnocola aggregata
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	265487	                  Blastopirellula
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2647022	                    unclassified Blastopirellula
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2943192	                      Blastopirellula sp. J2-11
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	F	2691359	                Lacipirellulaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2795783	                  Pirellulimonas
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2528009	                    Pirellulimonas nuda
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	2691417	                  Lacipirellula
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2528024	                    Lacipirellula limnantheis
0.0002	3	1	0	0	0	0	2	0	0	0	1	1	C1	3405232	              Planctomycetia incertae sedis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3405237	                Rohdeia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2528008	                  Rohdeia mirabilis
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	3405235	                Saltatorellus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2528018	                  Saltatorellus ferox
0.0099	126	0	3	0	4	0	113	0	0	0	6	0	K1	1783270	        FCB group
0.0099	126	1	3	0	4	1	113	0	0	0	6	0	K2	68336	          Bacteroidota/Chlorobiota group
0.0098	125	0	3	0	3	0	113	0	0	0	6	0	P	976	            Bacteroidota
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	C	117747	              Sphingobacteriia
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	O	200666	                Sphingobacteriales
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	F	84566	                  Sphingobacteriaceae
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	G	84567	                    Pedobacter
0.0054	69	0	0	0	0	0	69	0	0	0	0	0	G1	2628915	                      unclassified Pedobacter
0.0054	69	69	0	0	0	0	69	69	0	0	0	0	S	2578106	                        Pedobacter sp. KBS0701
0.0020	26	0	0	0	3	0	20	0	0	0	3	0	C	117743	              Flavobacteriia
0.0020	26	0	0	0	3	0	20	0	0	0	3	0	O	200644	                Flavobacteriales
0.0016	20	0	0	0	3	0	16	0	0	0	1	0	F	49546	                  Flavobacteriaceae
0.0010	13	0	0	0	0	0	13	0	0	0	0	0	G	52959	                    Polaribacter
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S	218490	                      Polaribacter butkevichii
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	104264	                    Cellulophaga
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	979	                      Cellulophaga lytica
0.0002	2	0	0	0	2	0	0	0	0	0	0	0	G	417127	                    Zunongwangia
0.0002	2	0	0	0	2	0	0	0	0	0	0	0	S	398743	                      Zunongwangia profunda
0.0002	2	2	0	0	2	2	0	0	0	0	0	0	S1	655815	                        Zunongwangia profunda SM-A87
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	2861660	                    Pseudalgibacter
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	1736674	                      Pseudalgibacter alginicilyticus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	237	                    Flavobacterium
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	G	2049301	                    Changchengzhania
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	S	2049305	                      Changchengzhania lutea
0.0004	5	0	0	0	0	0	4	0	0	0	1	0	F	2762318	                  Weeksellaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F1	2782232	                    Chryseobacterium group
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	59732	                      Chryseobacterium
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2956784	                        Chryseobacterium paludis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	246	                        Chryseobacterium balustinum
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	501783	                    Cloacibacterium
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2004710	                      Cloacibacterium caeni
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	308865	                    Elizabethkingia
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	1756149	                      Elizabethkingia bruuniana
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	O1	313602	                  Flavobacteriales incertae sedis
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	336809	                    Candidatus Karelsulcia
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	336810	                      Candidatus Karelsulcia muelleri
0.0012	15	0	1	0	0	0	11	0	0	0	3	0	C	768503	              Cytophagia
0.0012	15	1	1	0	0	0	11	0	0	0	3	1	O	768507	                Cytophagales
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	F	2896860	                  Spirosomataceae
0.0007	9	0	0	0	0	0	9	0	0	0	0	0	G	2674996	                    Tellurirhabdus
0.0007	9	9	0	0	0	0	9	9	0	0	0	0	S	2674997	                      Tellurirhabdus rosea
0.0002	3	1	0	0	0	0	2	0	0	0	1	1	F	1853232	                  Hymenobacteraceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	89966	                    Hymenobacter
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G1	2615202	                      unclassified Hymenobacter
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2987689	                        Hymenobacter sp. YIM 151500-1
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	1484118	                        Hymenobacter sp. PAMC 26628
0.0002	2	0	1	0	0	0	0	0	0	0	1	0	F	563798	                  Cyclobacteriaceae
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	246875	                    Algoriphagus
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G1	2641541	                      unclassified Algoriphagus
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S	2705473	                        Algoriphagus sp. NBT04N3
0.0001	1	0	1	0	0	0	0	0	0	0	0	0	G	390846	                    Echinicola
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	S	1807691	                      Echinicola rosea
0.0011	14	0	2	0	0	0	12	0	0	0	0	0	C	200643	              Bacteroidia
0.0011	14	0	2	0	0	0	12	0	0	0	0	0	O	171549	                Bacteroidales
0.0011	14	0	2	0	0	0	12	0	0	0	0	0	F	171550	                  Rikenellaceae
0.0009	12	12	0	0	0	0	12	12	0	0	0	0	G	239759	                    Alistipes
0.0002	2	0	2	0	0	0	0	0	0	0	0	0	G	1647173	                    Acetobacteroides
0.0002	2	0	2	0	0	0	0	0	0	0	0	0	G1	1760810	                      environmental samples
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	S	1760811	                        uncultured Acetobacteroides sp.
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	C	1853228	              Chitinophagia
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O	1853229	                Chitinophagales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	563835	                  Chitinophagaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	79328	                    Chitinophaga
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2029983	                      Chitinophaga caeni
0.0012	15	0	0	0	0	0	13	0	0	0	2	0	P	203691	        Spirochaetota
0.0012	15	0	0	0	0	0	13	0	0	0	2	0	C	203692	          Spirochaetia
0.0012	15	0	0	0	0	0	13	0	0	0	2	0	O	136	            Spirochaetales
0.0010	13	0	0	0	0	0	13	0	0	0	0	0	F	2845253	              Treponemataceae
0.0010	13	0	0	0	0	0	13	0	0	0	0	0	G	157	                Treponema
0.0010	13	0	0	0	0	0	13	0	0	0	0	0	S	53419	                  Treponema socranskii
0.0010	13	13	0	0	0	0	13	13	0	0	0	0	S1	69713	                    Treponema socranskii subsp. buccale
0.0002	2	0	0	0	0	0	0	0	0	0	2	0	F	2791015	              Sphaerochaetaceae
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	G	399320	                Sphaerochaeta
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	P	57723	        Acidobacteriota
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	C	533205	          Holophagae
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	O	574975	            Holophagales
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	F	574976	              Holophagaceae
0.0005	6	0	0	0	0	0	6	0	0	0	0	0	G	44675	                Geothrix
0.0005	6	6	0	0	0	0	6	6	0	0	0	0	S	2927975	                  Geothrix oryzae
0.0005	6	0	0	0	1	0	5	0	0	0	0	0	P	3018035	        Bdellovibrionota
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	C	3031418	          Bdellovibrionia
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	O	213481	            Bdellovibrionales
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	F	213483	              Pseudobdellovibrionaceae
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	G	958	                Bdellovibrio
0.0004	5	5	0	0	0	0	5	5	0	0	0	0	S	959	                  Bdellovibrio bacteriovorus
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	C	1553900	          Oligoflexia
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	O	2024973	            Silvanigrellales
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	F	2024974	              Silvanigrellaceae
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	G	2838409	                Pigmentibacter
0.0001	1	0	0	0	1	0	0	0	0	0	0	0	G1	2838410	                  unclassified Pigmentibacter
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	S	2976982	                    Pigmentibacter sp. JX0631
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	P	200783	        Aquificota
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	C	187857	          Aquificia
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	O	32069	            Aquificales
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	F	224027	              Hydrogenothermaceae
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	182899	                Persephonella
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	S	309805	                  Persephonella marina
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	S1	123214	                    Persephonella marina EX-H1
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	P	29547	        Campylobacterota
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	C	3031852	          Epsilonproteobacteria
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	O	213849	            Campylobacterales
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	292630	              Hydrogenimonadaceae
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G	223785	                Hydrogenimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2740515	                  Hydrogenimonas urashimensis
0.0005	6	0	0	0	3	0	2	0	0	0	1	0	K	3384194	      Thermotogati
0.0003	4	0	0	0	3	0	0	0	0	0	1	0	P	200918	        Thermotogota
0.0003	4	0	0	0	3	0	0	0	0	0	1	0	C	188708	          Thermotogae
0.0002	3	0	0	0	3	0	0	0	0	0	0	0	O	1643947	            Petrotogales
0.0002	3	0	0	0	3	0	0	0	0	0	0	0	F	1643949	              Petrotogaceae
0.0002	3	0	0	0	3	0	0	0	0	0	0	0	G	1255275	                Oceanotoga
0.0002	3	0	0	0	3	0	0	0	0	0	0	0	G1	2618448	                  unclassified Oceanotoga
0.0002	3	3	0	0	3	3	0	0	0	0	0	0	S	2984951	                    Oceanotoga sp. DSM 15011
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	O	2419	            Thermotogales
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	F	1643950	              Fervidobacteriaceae
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	G	2420	                Thermosipho
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	G1	2676525	                  unclassified Thermosipho (in: thermotogales)
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	P	1297	        Deinococcota
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	C	188787	          Deinococci
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	O	118964	            Deinococcales
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	F	183710	              Deinococcaceae
0.0002	2	1	0	0	0	0	2	1	0	0	0	0	G	1298	                Deinococcus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	S	980427	                  Deinococcus wulumuqiensis
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S1	1288484	                    Deinococcus wulumuqiensis R12
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	K	3384189	      Fusobacteriati
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	P	32066	        Fusobacteriota
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	C	203490	          Fusobacteriia
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	O	203491	            Fusobacteriales
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	F	203492	              Fusobacteriaceae
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	R2	2759	    Eukaryota
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	R3	33154	      Opisthokonta
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	K	33208	        Metazoa
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	K1	6072	          Eumetazoa
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	K2	33213	            Bilateria
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	K3	33511	              Deuterostomia
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P	7711	                Chordata
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P1	89593	                  Craniata
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P2	7742	                    Vertebrata
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P3	7776	                      Gnathostomata
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P4	117570	                        Teleostomi
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P5	117571	                          Euteleostomi
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P6	8287	                            Sarcopterygii
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P7	1338369	                              Dipnotetrapodomorpha
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P8	32523	                                Tetrapoda
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	P9	32524	                                  Amniota
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	C	40674	                                    Mammalia
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	C1	32525	                                      Theria
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	C2	9347	                                        Eutheria
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	C3	1437010	                                          Boreoeutheria
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	C4	314146	                                            Euarchontoglires
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	O	9443	                                              Primates
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	O1	376913	                                                Haplorrhini
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	O2	314293	                                                  Simiiformes
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	O3	9526	                                                    Catarrhini
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	O4	314295	                                                      Hominoidea
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	F	9604	                                                        Hominidae
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	F1	207598	                                                          Homininae
0.0793	1012	0	913	0	3	0	30	0	61	0	5	0	G	9605	                                                            Homo
0.0793	1012	1012	913	913	3	3	30	30	61	61	5	5	S	9606	                                                              Homo sapiens
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	R2	2157	    Archaea
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	K	3366610	      Methanobacteriati
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	P	28890	        Methanobacteriota
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	P1	2290931	          Stenosarchaea group
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	C	183963	            Halobacteria
0.0008	10	0	0	0	0	0	10	0	0	0	0	0	O	2235	              Halobacteriales
0.0004	5	0	0	0	0	0	5	0	0	0	0	0	F	1644056	                Haloferacaceae
0.0002	3	0	0	0	0	0	3	0	0	0	0	0	G	376170	                  Haloplanus
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	1547898	                    Haloplanus rubicundus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	G1	2617521	                    unclassified Haloplanus
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	S	2949993	                      Haloplanus sp. GDY1
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	3163375	                  Halorarum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2743090	                    Halorarum halophilum
0.0002	3	1	0	0	0	0	3	1	0	0	0	0	F	1644061	                Natrialbaceae
0.0002	2	0	0	0	0	0	2	0	0	0	0	0	G	2765402	                  Natrarchaeobaculum
0.0002	2	2	0	0	0	0	2	2	0	0	0	0	S	2044521	                    Natrarchaeobaculum sulfurireducens
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	3064797	                Haladaptataceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	367188	                  Haladaptatus
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	F	1963268	                Haloarculaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	G	2237	                  Haloarcula
9.2599	118141	1	87421	1	8	0	1	0	30711	0	0	0	R1	10239	  Viruses
9.2592	118132	0	87420	0	0	0	1	0	30711	0	0	0	R2	2559587	    Riboviria
9.2592	118132	0	87420	0	0	0	1	0	30711	0	0	0	K	2732396	      Orthornavirae
9.2591	118130	0	87419	0	0	0	0	0	30711	0	0	0	P	2497569	        Negarnaviricota
9.2591	118130	0	87419	0	0	0	0	0	30711	0	0	0	P1	2497571	          Polyploviricotina
9.2591	118130	0	87419	0	0	0	0	0	30711	0	0	0	C	2497577	            Insthoviricetes
9.2591	118130	0	87419	0	0	0	0	0	30711	0	0	0	O	2499411	              Articulavirales
9.2591	118130	0	87419	0	0	0	0	0	30711	0	0	0	F	11308	                Orthomyxoviridae
6.8519	87419	0	87419	0	0	0	0	0	0	0	0	0	G	197911	                  Alphainfluenzavirus
6.8519	87419	0	87419	0	0	0	0	0	0	0	0	0	S	2955291	                    Alphainfluenzavirus influenzae
